"timestamp","action","message"
"2026-08-17 18:09:18.116","specialty_migrated","Especialidade ""Fonoaudiologia"": código VisMed mudou de 192 para 3484. Migrados 10 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:18.085","specialty_migrated","Especialidade ""Urologia"": código VisMed mudou de 191 para 3483. Migrados 14 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:18.045","specialty_migrated","Especialidade ""Reumatologia"": código VisMed mudou de 190 para 3482. Migrados 6 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:18.022","specialty_migrated","Especialidade ""Radioterapia"": código VisMed mudou de 189 para 3481. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:18.013","specialty_migrated","Especialidade ""Radiologia e Diagnóstico por Imagem"": código VisMed mudou de 188 para 3480. Migrados 12 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.976","specialty_migrated","Especialidade ""Psiquiatria"": código VisMed mudou de 187 para 3479. Migrados 17 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.93","specialty_migrated","Especialidade ""Pneumologia"": código VisMed mudou de 186 para 3478. Migrados 6 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.907","specialty_migrated","Especialidade ""Pediatria"": código VisMed mudou de 185 para 3477. Migrados 24 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.848","specialty_migrated","Especialidade ""Patologia Clínica/Medicina laboratorial"": código VisMed mudou de 184 para 3476. Migrados 9 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.819","specialty_migrated","Especialidade ""Otorrinolaringologia"": código VisMed mudou de 182 para 3474. Migrados 18 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.772","specialty_migrated","Especialidade ""Ortopedia e Traumatologia"": código VisMed mudou de 181 para 3473. Migrados 13 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.735","specialty_migrated","Especialidade ""Oftalmologia"": código VisMed mudou de 180 para 3472. Migrados 16 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.692","specialty_migrated","Especialidade ""Obstetrícia"": código VisMed mudou de 179 para 3471. Migrados 5 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.672","specialty_migrated","Especialidade ""Nutrologia"": código VisMed mudou de 178 para 3470. Migrados 6 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.65","specialty_migrated","Especialidade ""Neurologia"": código VisMed mudou de 177 para 3469. Migrados 18 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.602","specialty_migrated","Especialidade ""Neurocirurgia"": código VisMed mudou de 176 para 3468. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.593","specialty_migrated","Especialidade ""Nefrologia"": código VisMed mudou de 175 para 3467. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.582","specialty_migrated","Especialidade ""Medicina Preventiva e Social"": código VisMed mudou de 174 para 3466. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.573","specialty_migrated","Especialidade ""Medicina Nuclear"": código VisMed mudou de 173 para 3465. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.564","specialty_migrated","Especialidade ""Medicina Legal e Perícia Médica (ou medicina forense)"": código VisMed mudou de 172 para 3464. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.555","specialty_migrated","Especialidade ""Medicina Intensiva"": código VisMed mudou de 171 para 3463. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.546","specialty_migrated","Especialidade ""Medicina Física e Reabilitação"": código VisMed mudou de 170 para 3462. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.536","specialty_migrated","Especialidade ""Medicina Esportiva"": código VisMed mudou de 169 para 3461. Migrados 0 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.525","specialty_migrated","Especialidade ""Medicina do Tráfego"": código VisMed mudou de 168 para 3460. Migrados 0 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.512","specialty_migrated","Especialidade ""Medicina do Trabalho"": código VisMed mudou de 167 para 3459. Migrados 39 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.414","specialty_migrated","Especialidade ""Medicina de Família e Comunidade"": código VisMed mudou de 166 para 3458. Migrados 10 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.381","specialty_migrated","Especialidade ""Mastologia"": código VisMed mudou de 165 para 3457. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.37","specialty_migrated","Especialidade ""Infectologia"": código VisMed mudou de 164 para 3456. Migrados 1 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.355","specialty_migrated","Especialidade ""Homeopatia"": código VisMed mudou de 163 para 3455. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.344","specialty_migrated","Especialidade ""Hematologia e Hemoterapia"": código VisMed mudou de 162 para 3454. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.332","specialty_migrated","Especialidade ""Geriatria"": código VisMed mudou de 160 para 3452. Migrados 19 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.277","specialty_migrated","Especialidade ""Genética médica"": código VisMed mudou de 159 para 3451. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.268","specialty_migrated","Especialidade ""Gastroenterologia"": código VisMed mudou de 158 para 3450. Migrados 16 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.224","specialty_migrated","Especialidade ""Endoscopia"": código VisMed mudou de 157 para 3449. Migrados 3 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.209","specialty_migrated","Especialidade ""Endocrinologia e Metabologia"": código VisMed mudou de 156 para 3448. Migrados 22 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.147","specialty_migrated","Especialidade ""Dermatologia"": código VisMed mudou de 155 para 3447. Migrados 28 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.072","specialty_migrated","Especialidade ""Coloproctologia"": código VisMed mudou de 154 para 3446. Migrados 0 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:17.06","specialty_migrated","Especialidade ""Clínico Geral"": código VisMed mudou de 153 para 3445. Migrados 126 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.768","specialty_migrated","Especialidade ""Cirurgia Vascular"": código VisMed mudou de 152 para 3444. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.756","specialty_migrated","Especialidade ""Cirurgia Torácica"": código VisMed mudou de 151 para 3443. Migrados 0 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.743","specialty_migrated","Especialidade ""Cirurgia Plástica"": código VisMed mudou de 150 para 3442. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.731","specialty_migrated","Especialidade ""Cirurgia Pediátrica"": código VisMed mudou de 149 para 3441. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.722","specialty_migrated","Especialidade ""Cirurgia Geral"": código VisMed mudou de 148 para 3440. Migrados 11 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.687","specialty_migrated","Especialidade ""Cirurgia do Aparelho Digestivo"": código VisMed mudou de 147 para 3439. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.677","specialty_migrated","Especialidade ""Cirurgia de cabeça e pescoço"": código VisMed mudou de 146 para 3438. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.668","specialty_migrated","Especialidade ""Cirurgia da Mão"": código VisMed mudou de 145 para 3437. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.658","specialty_migrated","Especialidade ""Cirurgia Cardiovascular"": código VisMed mudou de 144 para 3436. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.647","specialty_migrated","Especialidade ""Cardiologia"": código VisMed mudou de 143 para 3435. Migrados 23 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.587","specialty_migrated","Especialidade ""Cancerologia (oncologia)"": código VisMed mudou de 142 para 3434. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.577","specialty_migrated","Especialidade ""Angiologia"": código VisMed mudou de 141 para 3433. Migrados 4 vínculo(s) de médico e 2 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.554","specialty_migrated","Especialidade ""Anestesiologia"": código VisMed mudou de 140 para 3432. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.545","specialty_migrated","Especialidade ""Alergia e Imunologia"": código VisMed mudou de 139 para 3431. Migrados 3 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:09:16.527","specialty_migrated","Especialidade ""Acupuntura"": código VisMed mudou de 138 para 3430. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:03.215","specialty_migrated","Especialidade ""TELEMEDICINA"": código VisMed mudou de 6149 para 6554. Migrados 2 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:03.124","specialty_migrated","Especialidade ""Fisioterapia"": código VisMed mudou de 3488 para 196. Migrados 7 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:03.096","specialty_migrated","Especialidade ""Psicologia"": código VisMed mudou de 3487 para 195. Migrados 16 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:03.046","specialty_migrated","Especialidade ""Proctologia"": código VisMed mudou de 3486 para 194. Migrados 2 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:03.032","specialty_migrated","Especialidade ""Odontologia"": código VisMed mudou de 3485 para 193. Migrados 21 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.978","specialty_migrated","Especialidade ""Fonoaudiologia"": código VisMed mudou de 3484 para 192. Migrados 10 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.948","specialty_migrated","Especialidade ""Urologia"": código VisMed mudou de 3483 para 191. Migrados 14 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.903","specialty_migrated","Especialidade ""Reumatologia"": código VisMed mudou de 3482 para 190. Migrados 6 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.879","specialty_migrated","Especialidade ""Radioterapia"": código VisMed mudou de 3481 para 189. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.869","specialty_migrated","Especialidade ""Radiologia e Diagnóstico por Imagem"": código VisMed mudou de 3480 para 188. Migrados 13 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.828","specialty_migrated","Especialidade ""Psiquiatria"": código VisMed mudou de 3479 para 187. Migrados 17 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.775","specialty_migrated","Especialidade ""Pneumologia"": código VisMed mudou de 3478 para 186. Migrados 6 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.751","specialty_migrated","Especialidade ""Pediatria"": código VisMed mudou de 3477 para 185. Migrados 22 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.692","specialty_migrated","Especialidade ""Patologia Clínica/Medicina laboratorial"": código VisMed mudou de 3476 para 184. Migrados 7 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.663","specialty_migrated","Especialidade ""Otorrinolaringologia"": código VisMed mudou de 3474 para 182. Migrados 18 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.614","specialty_migrated","Especialidade ""Ortopedia e Traumatologia"": código VisMed mudou de 3473 para 181. Migrados 14 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.573","specialty_migrated","Especialidade ""Oftalmologia"": código VisMed mudou de 3472 para 180. Migrados 16 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.53","specialty_migrated","Especialidade ""Obstetrícia"": código VisMed mudou de 3471 para 179. Migrados 5 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.509","specialty_migrated","Especialidade ""Nutrologia"": código VisMed mudou de 3470 para 178. Migrados 6 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.486","specialty_migrated","Especialidade ""Neurologia"": código VisMed mudou de 3469 para 177. Migrados 18 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.437","specialty_migrated","Especialidade ""Neurocirurgia"": código VisMed mudou de 3468 para 176. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.427","specialty_migrated","Especialidade ""Nefrologia"": código VisMed mudou de 3467 para 175. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.415","specialty_migrated","Especialidade ""Medicina Preventiva e Social"": código VisMed mudou de 3466 para 174. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.405","specialty_migrated","Especialidade ""Medicina Nuclear"": código VisMed mudou de 3465 para 173. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.395","specialty_migrated","Especialidade ""Medicina Legal e Perícia Médica (ou medicina forense)"": código VisMed mudou de 3464 para 172. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.384","specialty_migrated","Especialidade ""Medicina Intensiva"": código VisMed mudou de 3463 para 171. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.374","specialty_migrated","Especialidade ""Medicina Física e Reabilitação"": código VisMed mudou de 3462 para 170. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.365","specialty_migrated","Especialidade ""Medicina Esportiva"": código VisMed mudou de 3461 para 169. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.354","specialty_migrated","Especialidade ""Medicina do Tráfego"": código VisMed mudou de 3460 para 168. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.344","specialty_migrated","Especialidade ""Medicina do Trabalho"": código VisMed mudou de 3459 para 167. Migrados 39 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.244","specialty_migrated","Especialidade ""Medicina de Família e Comunidade"": código VisMed mudou de 3458 para 166. Migrados 10 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.213","specialty_migrated","Especialidade ""Mastologia"": código VisMed mudou de 3457 para 165. Migrados 2 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.199","specialty_migrated","Especialidade ""Infectologia"": código VisMed mudou de 3456 para 164. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.185","specialty_migrated","Especialidade ""Homeopatia"": código VisMed mudou de 3455 para 163. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.172","specialty_migrated","Especialidade ""Hematologia e Hemoterapia"": código VisMed mudou de 3454 para 162. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.158","specialty_migrated","Especialidade ""Geriatria"": código VisMed mudou de 3452 para 160. Migrados 18 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.111","specialty_migrated","Especialidade ""Genética médica"": código VisMed mudou de 3451 para 159. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.102","specialty_migrated","Especialidade ""Gastroenterologia"": código VisMed mudou de 3450 para 158. Migrados 15 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.062","specialty_migrated","Especialidade ""Endoscopia"": código VisMed mudou de 3449 para 157. Migrados 3 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:02.047","specialty_migrated","Especialidade ""Endocrinologia e Metabologia"": código VisMed mudou de 3448 para 156. Migrados 21 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.993","specialty_migrated","Especialidade ""Dermatologia"": código VisMed mudou de 3447 para 155. Migrados 28 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.923","specialty_migrated","Especialidade ""Coloproctologia"": código VisMed mudou de 3446 para 154. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.912","specialty_migrated","Especialidade ""Clínico Geral"": código VisMed mudou de 3445 para 153. Migrados 128 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.638","specialty_migrated","Especialidade ""Cirurgia Vascular"": código VisMed mudou de 3444 para 152. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.626","specialty_migrated","Especialidade ""Cirurgia Torácica"": código VisMed mudou de 3443 para 151. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.616","specialty_migrated","Especialidade ""Cirurgia Plástica"": código VisMed mudou de 3442 para 150. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.606","specialty_migrated","Especialidade ""Cirurgia Pediátrica"": código VisMed mudou de 3441 para 149. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.596","specialty_migrated","Especialidade ""Cirurgia Geral"": código VisMed mudou de 3440 para 148. Migrados 11 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.562","specialty_migrated","Especialidade ""Cirurgia do Aparelho Digestivo"": código VisMed mudou de 3439 para 147. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.552","specialty_migrated","Especialidade ""Cirurgia de cabeça e pescoço"": código VisMed mudou de 3438 para 146. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.542","specialty_migrated","Especialidade ""Cirurgia da Mão"": código VisMed mudou de 3437 para 145. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.533","specialty_migrated","Especialidade ""Cirurgia Cardiovascular"": código VisMed mudou de 3436 para 144. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.523","specialty_migrated","Especialidade ""Cardiologia"": código VisMed mudou de 3435 para 143. Migrados 23 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.464","specialty_migrated","Especialidade ""Cancerologia (oncologia)"": código VisMed mudou de 3434 para 142. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.454","specialty_migrated","Especialidade ""Angiologia"": código VisMed mudou de 3433 para 141. Migrados 4 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.433","specialty_migrated","Especialidade ""Anestesiologia"": código VisMed mudou de 3432 para 140. Migrados 0 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.423","specialty_migrated","Especialidade ""Alergia e Imunologia"": código VisMed mudou de 3431 para 139. Migrados 3 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
"2026-08-17 18:00:01.403","specialty_migrated","Especialidade ""Acupuntura"": código VisMed mudou de 3430 para 138. Migrados 1 vínculo(s) de médico e 1 mapeamento(s) de serviço; registro antigo removido."
